100 epochs, batch size 128, with discriminator: True
1,1: 0.7194238901138306, 0.6945172548294067, 0.6920020580291748, 1.3212400674819946
1,2: 0.6418148875236511, 0.6974619626998901, 0.6891897320747375, 1.3956141471862793
1,3: 0.5852881669998169, 0.7026618719100952, 0.6841473579406738, 1.4595109224319458
1,4: 0.533885657787323, 0.7110484838485718, 0.6765766143798828, 1.506136417388916
1,5: 0.47827228903770447, 0.7227203845977783, 0.6674450635910034, 1.5573846101760864
1,6: 0.427011102437973, 0.7395482063293457, 0.6538667678833008, 1.6185998916625977
1,7: 0.38478466868400574, 0.7625518441200256, 0.6386858820915222, 1.7180542945861816
1,8: 0.34179115295410156, 0.7873063087463379, 0.630002498626709, 1.7632849216461182
1,9: 0.3176090121269226, 0.8050594925880432, 0.6314920783042908, 1.7747220993041992
1,10: 0.30066972970962524, 0.7899098992347717, 0.6616016626358032, 1.8138177394866943
1,11: 0.3136320114135742, 0.7468191385269165, 0.7185471057891846, 1.8386799097061157
1,12: 0.285977303981781, 0.6740385293960571, 0.8112055063247681, 1.8591450452804565
1,13: 0.3442746102809906, 0.5892956256866455, 0.91105717420578, 1.8438535928726196
1,14: 0.29051288962364197, 0.5247892141342163, 0.9856163859367371, 1.6773414611816406
1,15: 0.3570980727672577, 0.5198746919631958, 0.9560487866401672, 1.5433132648468018
1,16: 0.3305450975894928, 0.558600664138794, 0.8757224082946777, 1.5258418321609497
1,17: 0.35112464427948, 0.6177536249160767, 0.7840301990509033, 1.5450470447540283
1,18: 0.25958067178726196, 0.6690849661827087, 0.7267047166824341, 1.5441974401474
1,19: 0.2396399974822998, 0.7167279720306396, 0.6849091649055481, 1.5672216415405273
1,20: 0.2395327389240265, 0.7880871295928955, 0.6306562423706055, 1.6107532978057861
1,21: 0.17327609658241272, 0.8661453723907471, 0.5857680439949036, 1.73836088180542
1,22: 0.17128613591194153, 0.9191372394561768, 0.5728844404220581, 1.8005633354187012
1,23: 0.11281659454107285, 0.8979138135910034, 0.6008306741714478, 1.8421716690063477
1,24: 0.12833896279335022, 0.8259457349777222, 0.6772650480270386, 1.8042001724243164
1,25: 0.08793197572231293, 0.7115569114685059, 0.7985399961471558, 1.8132209777832031
1,26: 0.09150759875774384, 0.5910507440567017, 0.9494285583496094, 1.787398338317871
1,27: 0.07870984077453613, 0.4986487030982971, 1.0880053043365479, 1.7334048748016357
1,28: 0.07171881198883057, 0.4594302773475647, 1.1027816534042358, 1.6405932903289795
1,29: 0.0726529061794281, 0.4806717038154602, 1.0139797925949097, 1.5332715511322021
1,30: 0.04948405176401138, 0.5410371422767639, 0.9031310081481934, 1.4835795164108276
1,31: 0.06481628119945526, 0.6052778363227844, 0.8068800568580627, 1.410947561264038
1,32: 0.04678443819284439, 0.6710983514785767, 0.7313846349716187, 1.4572867155075073
1,33: 0.05097842961549759, 0.7434549331665039, 0.6597285866737366, 1.4390039443969727
1,34: 0.060637954622507095, 0.8083851933479309, 0.6062995195388794, 1.4278899431228638
1,35: 0.04400461167097092, 0.8734152317047119, 0.5665113925933838, 1.4782359600067139
1,36: 0.048103056848049164, 0.9226770401000977, 0.5411666631698608, 1.5379559993743896
1,37: 0.05617813020944595, 0.9501619338989258, 0.5398924350738525, 1.6062536239624023
1,38: 0.06525836139917374, 0.9300168752670288, 0.5727804899215698, 1.6763765811920166
1,39: 0.09423850476741791, 0.8690896034240723, 0.6416759490966797, 1.735465168952942
1,40: 0.07925006747245789, 0.7553370594978333, 0.7516843676567078, 1.7749154567718506
1,41: 0.14085161685943604, 0.6392776966094971, 0.8660836815834045, 1.7786200046539307
1,42: 0.16260896623134613, 0.5670675039291382, 0.9538025856018066, 1.7552070617675781
1,43: 0.18401721119880676, 0.5354357957839966, 0.9772399663925171, 1.7211488485336304
1,44: 0.180611252784729, 0.5201932191848755, 0.9545021057128906, 1.7492090463638306
1,45: 0.15682654082775116, 0.5576908588409424, 0.8949939608573914, 1.7443695068359375
1,46: 0.170644611120224, 0.5921973586082458, 0.8370305895805359, 1.8062655925750732
1,47: 0.1661779135465622, 0.6331451535224915, 0.7826650142669678, 1.8317251205444336
1,48: 0.15143612027168274, 0.6683035492897034, 0.7464239001274109, 1.8518221378326416
1,49: 0.11690394580364227, 0.6928742527961731, 0.7132236361503601, 1.8956003189086914
1,50: 0.11126601696014404, 0.7210592031478882, 0.6845468878746033, 1.936637043952942
1,51: 0.08275631070137024, 0.754429817199707, 0.6644799709320068, 1.9763954877853394
1,52: 0.09278558939695358, 0.7897072434425354, 0.6260636448860168, 1.9691264629364014
1,53: 0.09083116054534912, 0.8317254185676575, 0.5993368029594421, 1.9609917402267456
1,54: 0.08478620648384094, 0.8778796195983887, 0.5726720690727234, 1.945318341255188
1,55: 0.10641182959079742, 0.8853742480278015, 0.5743573307991028, 1.9559524059295654
1,56: 0.16855716705322266, 0.9093083143234253, 0.5716615915298462, 2.0004138946533203
1,57: 0.14754384756088257, 0.8915002346038818, 0.618566632270813, 1.9782426357269287
1,58: 0.1718127280473709, 0.8542966246604919, 0.6540064811706543, 1.9856195449829102
1,59: 0.17093530297279358, 0.7741942405700684, 0.7138156890869141, 1.9958100318908691
1,60: 0.20366741716861725, 0.7304165363311768, 0.7466055154800415, 1.9713690280914307
1,61: 0.2944732904434204, 0.722455620765686, 0.7318970561027527, 1.9402178525924683
1,62: 0.24229633808135986, 0.7386192679405212, 0.7291182279586792, 1.9351863861083984
1,63: 0.23031970858573914, 0.7616028785705566, 0.7033459544181824, 1.888911485671997
1,64: 0.1478254497051239, 0.7997303009033203, 0.6906273365020752, 1.9079468250274658
1,65: 0.17302453517913818, 0.8532265424728394, 0.6527256369590759, 1.9008309841156006
1,66: 0.1873769760131836, 0.9575133323669434, 0.6141340136528015, 1.8884532451629639
1,67: 0.22110827267169952, 0.9759857058525085, 0.6118687987327576, 1.8300126791000366
1,68: 0.2817806899547577, 0.9685636758804321, 0.6875751614570618, 1.7862495183944702
1,69: 0.39275819063186646, 0.8834203481674194, 0.7343039512634277, 1.7053370475769043
1,70: 0.47713881731033325, 0.8934321403503418, 0.6991751194000244, 1.4265034198760986
1,71: 0.488540917634964, 0.8561575412750244, 0.7856115102767944, 1.2465434074401855
1,72: 0.44186681509017944, 0.6973906755447388, 0.8624183535575867, 1.4263060092926025
1,73: 0.4070241153240204, 0.7945375442504883, 0.7584568858146667, 1.5446528196334839
1,74: 0.4164108633995056, 1.2542686462402344, 0.6375313997268677, 1.4158308506011963
1,75: 0.5283781886100769, 1.0772424936294556, 0.9874875545501709, 1.1604032516479492
1,76: 0.7254912853240967, 0.45100703835487366, 1.4940425157546997, 1.363523244857788
1,77: 0.9192609786987305, 0.37078219652175903, 1.414515495300293, 1.4875906705856323
1,78: 0.862140953540802, 0.5410609245300293, 1.0218923091888428, 1.1991112232208252
1,79: 0.7611819505691528, 0.9443075656890869, 0.6234645843505859, 0.8533949851989746
1,80: 0.6121747493743896, 1.2067623138427734, 0.5583966970443726, 0.669732928276062
1,81: 0.5754978656768799, 0.9516162872314453, 0.8162689208984375, 0.6674166917800903
1,82: 0.5613604784011841, 0.5514059066772461, 1.2518806457519531, 0.7212538123130798
1,83: 0.49642616510391235, 0.41829240322113037, 1.33318030834198, 1.0369393825531006
1,84: 0.386592835187912, 0.7919983863830566, 0.8074479103088379, 1.3777422904968262
1,85: 0.364962100982666, 1.5804760456085205, 0.4440302848815918, 1.2243605852127075
1,86: 0.5548726320266724, 1.4588754177093506, 0.5539978742599487, 1.2794370651245117
1,87: 0.7295433282852173, 0.8531285524368286, 0.9304695129394531, 1.3380277156829834
1,88: 0.9097927808761597, 0.5053058862686157, 1.207082986831665, 1.4525619745254517
1,89: 0.9035120606422424, 0.3993774354457855, 1.3104246854782104, 1.37053644657135
1,90: 0.9075648784637451, 0.4184802174568176, 1.253175973892212, 1.248737096786499
1,91: 0.8306782245635986, 0.42613857984542847, 1.1916604042053223, 1.1567370891571045
1,92: 0.7976861000061035, 0.5103076696395874, 1.0629982948303223, 1.2467503547668457
1,93: 0.676772952079773, 0.5961377620697021, 0.9379504919052124, 1.3800780773162842
1,94: 0.7096556425094604, 0.7346519231796265, 0.812263011932373, 1.3687126636505127
1,95: 0.7187583446502686, 0.8284698724746704, 0.6962389945983887, 1.2213542461395264
1,96: 0.5877916812896729, 0.8609843254089355, 0.6970765590667725, 1.054498314857483
1,97: 0.6532598733901978, 0.8116661310195923, 0.7475111484527588, 0.92003333568573
1,98: 0.6699808835983276, 0.7554550170898438, 0.9119951128959656, 0.9387193918228149
1,99: 0.6316913366317749, 0.5118142366409302, 1.1294116973876953, 0.9881604909896851
1,100: 0.5794258117675781, 0.4212455153465271, 1.276909351348877, 1.166007399559021
1,101: 0.519078254699707, 0.3907797932624817, 1.3268063068389893, 1.3598583936691284
1,102: 0.4718080163002014, 0.47495704889297485, 1.2178453207015991, 1.467380404472351
1,103: 0.43444404006004333, 0.5977202653884888, 0.9466456770896912, 1.3249764442443848
1,104: 0.47788941860198975, 0.776311457157135, 0.7596973180770874, 1.3053646087646484
1,105: 0.5412797331809998, 0.9738965034484863, 0.7223458290100098, 1.4188799858093262
1,106: 0.587658703327179, 0.8935303092002869, 0.8032116889953613, 1.4648480415344238
1,107: 0.6693217754364014, 0.7394551038742065, 0.9731553792953491, 1.5338228940963745
1,108: 0.7654471397399902, 0.556770920753479, 1.1425540447235107, 1.4704866409301758
1,109: 0.7707259654998779, 0.4103749394416809, 1.3165490627288818, 1.4594515562057495
1,110: 0.755487322807312, 0.3519466519355774, 1.4282302856445312, 1.423835277557373
1,111: 0.6713336706161499, 0.302165687084198, 1.495220422744751, 1.3891302347183228
1,112: 0.640233039855957, 0.2838425040245056, 1.5988047122955322, 1.454460859298706
1,113: 0.7085728645324707, 0.2715916931629181, 1.5592882633209229, 1.552572250366211
1,114: 0.6525813341140747, 0.2712240219116211, 1.5473335981369019, 1.4733223915100098
1,115: 0.5746039152145386, 0.288367360830307, 1.535180926322937, 1.3855940103530884
1,116: 0.5356029272079468, 0.297139972448349, 1.530790090560913, 1.46392822265625
1,117: 0.5722986459732056, 0.3171752095222473, 1.4628539085388184, 1.5016010999679565
1,118: 0.5268555879592896, 0.3519083857536316, 1.4552862644195557, 1.4540131092071533
1,119: 0.5832790732383728, 0.4025355577468872, 1.2243242263793945, 1.3410325050354004
1,120: 0.49340975284576416, 0.4630126357078552, 1.12957763671875, 1.3012335300445557
1,121: 0.5065397024154663, 0.6425689458847046, 0.9871369004249573, 1.2899950742721558
1,122: 0.39818108081817627, 0.7371125817298889, 0.8993511199951172, 1.2420685291290283
1,123: 0.6111023426055908, 0.8345010280609131, 0.771223247051239, 1.3253885507583618
1,124: 0.5694751739501953, 0.9418419003486633, 0.7894752621650696, 1.2874000072479248
1,125: 0.6210954189300537, 1.028515100479126, 0.7555384039878845, 1.2973344326019287
1,126: 0.6500730514526367, 0.76497882604599, 0.8660012483596802, 1.207322359085083
1,127: 0.6349886655807495, 0.6354877948760986, 1.0227266550064087, 1.2806463241577148
1,128: 0.59617680311203, 0.4975132942199707, 1.1442899703979492, 1.3354904651641846
1,129: 0.5313318967819214, 0.4135996103286743, 1.3208978176116943, 1.3140804767608643
1,130: 0.46577849984169006, 0.38107454776763916, 1.3915448188781738, 1.403785228729248
1,131: 0.4021790027618408, 0.36558419466018677, 1.312387228012085, 1.3019040822982788
1,132: 0.3936436176300049, 0.5503869652748108, 1.087493896484375, 1.294201135635376
1,133: 0.44904205203056335, 0.7870482802391052, 0.8032546043395996, 1.2608671188354492
1,134: 0.46957236528396606, 1.0625584125518799, 0.6913569569587708, 1.2660874128341675
1,135: 0.7150852084159851, 1.1612350940704346, 0.6153351664543152, 1.303109884262085
1,136: 0.675091028213501, 1.1169369220733643, 0.5893305540084839, 1.3318102359771729
1,137: 0.7926973700523376, 0.9574141502380371, 0.7036235332489014, 1.3477356433868408
1,138: 0.9406790137290955, 0.8206886053085327, 0.7945324182510376, 1.4711337089538574
